File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Formatted Date,Receipts (All Initial),Closing Pending (All Initial),Determinations (All Initial),Allowances (All Initial),Allowance Rate (All Initial),Receipts (Initial SSDI Only),Closing Pending (Initial SSDI Only),Determinations (Initial SSDI Only),Allowances (Initial SSDI Only),Allowance Rate (Initial SSDI Only),Receipts (Initial SSI Only),Closing Pending (Initial SSI Only),Determinations (Initial SSI Only),Allowances (Initial SSI Only),Allowance Rate (Initial SSI Only),Receipts (Initial Concurrent Only),Closing Pending (Initial Concurrent Only),Determinations (Initial Concurrent Only),Allowances (Initial Concurrent Only),Allowance Rate (Initial Concurrent Only),Receipts (Initial SSI DC Only),Closing Pending (Initial SSI DC Only),Determinations (Initial SSI DC Only),Allowances (Initial SSI DC Only),Allowance Rate (Initial SSI DC Only),Prototype State,Receipts (All Recon),Closing Pending (All Recon),Determinations (All Recon),Allowances (All Recon),Allowance Rate (All Recon),Receipts (Recon SSDI Only),Closing Pending (Recon SSDI Only),Determinations (Recon SSDI Only),Allowances (Recon SSDI Only),Allowance Rate (Recon SSDI Only),Receipts (Recon SSI Only),Closing Pending (Recon SSI Only),Determinations (Recon SSI Only),Allowances (Recon SSI Only),Allowance Rate (Recon SSI Only),Receipts (Recon Concurrent Only),Closing Pending (Recon Concurrent Only),Determinations (Recon Concurrent Only),Allowances (Recon Concurrent Only),Allowance Rate (Recon Concurrent Only),Receipts (Recon SSI DC Only),Closing Pending (Recon SSI DC Only),Determinations (Recon SSI DC Only),Allowances (Recon SSI DC Only),Allowance Rate (Recon SSI DC Only),Receipts (All CDR),Closing Pending (All CDR),Determinations (All CDR),Continuations (All CDR),Continuation Rate (All CDR),Receipts (CDR SSDI Only),Closing Pending (CDR SSDI Only),Determinations (CDR SSDI Only),Continuations (CDR SSDI Only),Continuation Rate (CDR SSDI Only),Receipts (CDR SSI Only),Closing Pending (CDR SSI Only),Determinations (CDR SSI Only),Continuations (CDR SSI Only),Continuation Rate (CDR SSI Only),Receipts (CDR Concurrent Only),Closing Pending (CDR Concurrent Only),Determinations (CDR Concurrent Only),Continuations (CDR Concurrent Only),Continuation Rate (CDR Concurrent Only),,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,VT,MO,10/27/2000,2000-10,288,638,297,152,51.2,106,233,100,68,68,106,227,96,42,43.8,76,178,101,42,41.6,42,77,37,19,51.4,N,83,141,75,11,14.7,36,64,29,5,17.2,22,36,22,1,4.5,25,41,24,5,20.8,3,6,6,0,0,162,339,221,194,87.8,82,165,101,92,91.1,54,128,84,72,85.7,26,46,36,30,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,WA,MO,10/27/2000,2000-10,3079,7762,3233,1360,42.1,1126,2602,1179,571,48.4,1177,3109,1217,529,43.5,776,2051,837,260,31.1,334,869,327,177,54.1,N,941,1921,1021,165,16.2,329,579,347,70,20.2,333,706,359,53,14.8,279,636,315,42,13.3,35,108,30,4,13.3,1111,2639,1287,1164,90.4,576,1345,719,670,93.2,389,937,387,327,84.5,146,357,181,167,92.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,WI,MO,10/27/2000,2000-10,2460,8832,1940,738,38,943,3052,738,377,51.1,899,3538,764,237,31,618,2242,438,124,28.3,452,1807,354,115,32.5,N,573,2437,459,143,31.2,234,950,191,71,37.2,160,745,112,29,25.9,179,742,156,43,27.6,67,296,8,2,25,1422,3257,885,701,79.2,570,1434,447,407,91.1,672,1361,312,187,59.9,180,462,126,107,84.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,WV,MO,10/27/2000,2000-10,1909,6350,1967,541,27.5,665,2126,662,233,35.2,812,2786,848,211,24.9,432,1438,457,97,21.2,213,692,222,72,32.4,N,758,1727,686,94,13.7,315,667,290,48,16.6,264,608,220,29,13.2,179,452,176,17,9.7,34,104,28,5,17.9,235,3126,462,400,86.6,126,2058,233,218,93.6,80,710,184,141,76.6,29,358,45,41,91.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,WY,MO,10/27/2000,2000-10,241,427,209,58,27.8,105,170,80,25,31.3,70,140,68,26,38.2,66,117,61,7,11.5,23,56,30,11,36.7,N,74,94,74,5,6.8,35,46,30,1,3.3,24,26,20,3,15,15,22,24,1,4.2,1,3,2,1,50,325,547,89,68,76.4,212,325,43,35,81.4,67,144,36,25,69.4,46,78,10,8,80,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,AK,MO,11/24/2000,2000-11,292,1659,266,123,46.2,77,433,78,48,61.5,95,672,107,44,41.1,120,554,81,31,38.3,19,140,31,19,61.3,Y,6,6,2,0,0,1,2,0,0,0,2,2,0,0,0,3,2,2,0,0,0,0,0,0,0,50,73,11,10,90.9,33,35,8,7,87.5,9,26,3,3,100,8,12,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,AL,MO,11/24/2000,2000-11,3533,22714,2705,1165,43.1,960,5811,775,423,54.6,1557,10039,1145,469,41,1016,6864,785,273,34.8,763,4565,472,219,46.4,Y,33,128,70,25,35.7,15,47,25,10,40,7,44,26,6,23.1,11,37,19,9,47.4,2,13,8,0,0,1192,5944,1146,981,85.6,600,2313,403,376,93.3,476,3167,642,513,79.9,116,464,101,92,91.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,AR,MO,11/24/2000,2000-11,2120,8405,1793,508,28.3,566,2334,518,175,33.8,884,3359,732,225,30.7,670,2712,543,108,19.9,481,1610,345,135,39.1,N,661,2270,552,82,14.9,201,757,184,35,19,209,697,172,28,16.3,251,816,196,19,9.7,76,254,45,10,22.2,443,2924,973,696,71.5,236,1646,482,430,89.2,149,967,401,190,47.4,58,311,90,76,84.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,AZ,MO,11/24/2000,2000-11,2484,6431,2064,1081,52.4,954,2349,755,455,60.3,954,2468,805,393,48.8,576,1614,504,233,46.2,345,816,318,166,52.2,N,481,1141,390,155,39.7,217,513,168,77,45.8,142,291,110,38,34.5,122,337,112,40,35.7,29,49,25,7,28,887,5606,998,872,87.4,530,3297,549,510,92.9,277,1819,348,272,78.2,80,490,101,90,89.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,CA,MO,11/24/2000,2000-11,15647,46948,15922,6967,43.8,4976,14409,4897,2444,49.9,8134,24392,8221,3631,44.2,2537,8147,2804,892,31.8,1856,5475,1930,1021,52.9,Y,3172,8003,3394,681,20.1,1208,2839,1101,239,21.7,1311,3559,1550,311,20.1,653,1605,743,131,17.6,152,415,157,35,22.3,6042,33881,4513,3783,83.8,1870,12292,1669,1446,86.6,3395,16777,2158,1758,81.5,777,4812,686,579,84.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,CO,MO,11/24/2000,2000-11,1227,7596,1289,492,38.2,460,2728,442,204,46.2,415,2540,452,179,39.6,352,2328,395,109,27.6,149,789,156,80,51.3,Y,21,143,27,5,18.5,11,56,11,1,9.1,3,37,10,2,20,7,50,6,2,33.3,1,3,1,0,0,579,2153,404,320,79.2,406,1261,165,146,88.5,88,593,193,133,68.9,85,299,46,41,89.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,CT,MO,11/24/2000,2000-11,1375,4721,1582,720,45.5,566,1702,658,376,57.1,544,2043,631,245,38.8,265,976,293,99,33.8,178,587,195,91,46.7,N,361,1006,399,114,28.6,163,371,175,54,30.9,109,384,141,34,24.1,89,251,83,26,31.3,24,88,26,6,23.1,530,1782,753,685,91,247,874,444,415,93.5,243,771,242,209,86.4,40,137,67,61,91,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DC,MO,11/24/2000,2000-11,335,1292,360,171,47.5,51,171,58,27,46.6,217,797,213,98,46,67,324,89,46,51.7,71,252,72,35,48.6,N,51,175,38,12,31.6,8,25,9,3,33.3,25,88,15,3,20,18,62,14,6,42.9,3,14,2,1,50,39,560,53,47,88.7,16,182,13,11,84.6,20,323,35,31,88.6,3,55,5,5,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DE,MO,11/24/2000,2000-11,381,885,290,142,49,140,293,118,70,59.3,155,364,102,44,43.1,86,228,70,28,40,74,169,62,25,40.3,N,54,148,51,13,25.5,18,58,18,5,27.8,22,45,16,5,31.3,14,45,17,3,17.6,8,12,5,1,20,112,460,169,138,81.7,74,197,85,77,90.6,29,222,74,52,70.3,9,41,10,9,90,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,FED,FE,MO,11/24/2000,2000-11,577,4205,571,269,47.1,221,2168,254,139,54.7,278,1774,236,101,42.8,78,263,81,29,35.8,111,1161,76,35,46.1,N,483,841,439,152,34.6,103,368,72,29,40.3,321,389,318,111,34.9,59,84,49,12,24.5,10,26,14,2,14.3,345,1848,212,208,98.1,253,1159,133,129,97,53,522,66,66,100,39,167,13,13,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,FL,MO,11/24/2000,2000-11,9818,32422,9695,3505,36.2,2674,8408,2687,1032,38.4,4503,15092,4393,1732,39.4,2641,8922,2615,741,28.3,2093,6620,1894,829,43.8,N,3008,7684,2536,439,17.3,1101,2680,934,174,18.6,884,2404,785,144,18.3,1023,2600,817,121,14.8,236,610,218,48,22,5297,10943,2302,1932,83.9,3335,6151,1296,1157,89.3,1295,3678,790,583,73.8,667,1114,216,192,88.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,GA,MO,11/24/2000,2000-11,4165,21673,4467,1508,33.8,1265,6031,1216,497,40.9,1625,8483,1964,675,34.4,1275,7159,1287,336,26.1,598,2522,790,306,38.7,N,765,4765,1254,218,17.4,245,1579,422,85,20.1,240,1448,390,61,15.6,280,1738,442,72,16.3,67,256,105,16,15.2,339,3696,1165,944,81,185,1522,407,341,83.8,129,1898,671,529,78.8,25,276,87,74,85.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,HI,MO,11/24/2000,2000-11,513,1739,443,243,54.9,196,571,147,91,61.9,203,730,188,105,55.9,114,438,108,47,43.5,47,151,45,32,71.1,N,52,333,101,44,43.6,21,112,31,16,51.6,16,104,30,12,40,15,117,40,16,40,2,11,5,1,20,43,516,248,226,91.1,15,238,123,114,92.7,22,239,110,97,88.2,6,39,15,15,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,IA,MO,11/24/2000,2000-11,1185,4873,1172,532,45.4,413,1676,412,249,60.4,404,1563,418,177,42.3,368,1634,342,106,31,187,537,176,81,46,N,298,1112,246,46,18.7,99,377,79,22,27.8,78,273,61,9,14.8,121,462,106,15,14.2,15,54,10,1,10,471,1743,271,226,83.4,329,1097,141,122,86.5,77,384,101,78,77.2,65,262,29,26,89.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,ID,MO,11/24/2000,2000-11,703,1564,528,202,38.3,248,543,197,88,44.7,228,511,178,71,39.9,227,510,153,43,28.1,82,167,81,40,49.4,N,184,263,194,30,15.5,67,94,66,10,15.2,40,60,55,10,18.2,77,109,73,10,13.7,9,18,9,0,0,45,540,288,254,88.2,21,271,150,135,90,19,193,103,91,88.3,5,76,35,28,80,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IL,MO,11/24/2000,2000-11,5731,19115,5285,1951,36.9,1703,5398,1613,762,47.2,2715,9207,2501,832,33.3,1313,4510,1171,357,30.5,1166,3736,1124,398,35.4,N,1410,3378,1374,226,16.4,471,1084,482,87,18,554,1336,511,85,16.6,385,958,381,54,14.2,188,431,155,24,15.5,1880,6505,2736,2339,85.5,610,2168,1141,1049,91.9,1182,3954,1401,1110,79.2,88,383,194,180,92.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IN,MO,11/24/2000,2000-11,3195,11313,2745,988,36,1329,4487,1121,463,41.3,1075,3922,945,353,37.4,791,2904,679,172,25.3,518,1718,421,179,42.5,N,868,2251,766,90,11.7,420,1078,387,46,11.9,216,549,157,18,11.5,232,624,222,26,11.7,55,130,40,5,12.5,1632,8342,741,591,79.8,828,4553,375,343,91.5,674,3129,301,189,62.8,130,660,65,59,90.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,KS,MO,11/24/2000,2000-11,1257,3512,1292,518,40.1,427,1131,445,235,52.8,456,1220,470,183,38.9,374,1161,377,100,26.5,205,496,233,112,48.1,N,335,743,370,84,22.7,113,232,117,35,29.9,94,216,107,22,20.6,128,295,146,27,18.5,15,55,32,6,18.8,242,615,392,339,86.5,94,232,191,174,91.1,120,308,163,131,80.4,28,75,38,34,89.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,KY,MO,11/24/2000,2000-11,3446,10484,3122,1075,34.4,964,2737,877,321,36.6,1488,4645,1390,505,36.3,994,3102,855,249,29.1,564,1497,534,243,45.5,N,1520,2834,1148,136,11.8,532,985,388,48,12.4,528,986,398,45,11.3,460,863,362,43,11.9,92,166,86,18,20.9,1399,3750,1280,1056,82.5,479,1360,585,505,86.3,770,2036,554,425,76.7,150,354,141,126,89.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,LA,MO,11/24/2000,2000-11,3563,19390,3100,1117,36,816,4519,719,306,42.6,1946,10113,1648,580,35.2,801,4758,733,231,31.5,944,4457,775,244,31.5,Y,33,273,47,15,31.9,19,152,23,8,34.8,11,77,11,5,45.5,3,44,13,2,15.4,2,23,3,1,33.3,1123,4842,1061,762,71.8,501,2207,462,384,83.1,536,2268,517,314,60.7,86,367,82,64,78,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,MA,MO,11/24/2000,2000-11,3320,8289,3385,1435,42.4,1056,2431,1037,549,52.9,1476,3808,1490,639,42.9,788,2050,858,247,28.8,463,1148,463,222,47.9,N,921,2141,953,249,26.1,280,626,303,82,27.1,337,806,348,94,27,304,709,302,73,24.2,78,154,75,21,28,2437,6340,1662,1454,87.5,988,2910,914,856,93.7,1157,2546,469,348,74.2,292,884,279,250,89.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,MD,MO,11/24/2000,2000-11,1973,6376,2031,781,38.5,601,1789,636,300,47.2,863,2850,926,348,37.6,509,1737,469,133,28.4,267,1002,330,130,39.4,N,594,1792,597,115,19.3,217,585,189,57,30.2,194,669,211,36,17.1,183,538,197,22,11.2,45,129,46,12,26.1,585,2119,642,551,85.8,315,1035,328,308,93.9,226,929,283,213,75.3,44,155,31,30,96.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,ME,MO,11/24/2000,2000-11,667,2013,681,275,40.4,263,757,259,135,52.1,239,665,231,84,36.4,165,591,191,56,29.3,87,182,87,34,39.1,N,194,623,222,55,24.8,72,206,73,21,28.8,53,182,71,18,25.4,69,235,78,16,20.5,11,32,21,2,9.5,336,801,320,282,88.1,127,355,166,147,88.6,174,333,105,92,87.6,35,113,49,43,87.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MI,MO,11/24/2000,2000-11,5560,23192,5184,1897,36.6,2173,8963,2020,891,44.1,2335,9710,2195,692,31.5,1052,4519,969,314,32.4,978,3974,969,315,32.5,Y,39,197,84,24,28.6,24,91,28,11,39.3,5,49,34,9,26.5,10,57,22,4,18.2,0,12,7,1,14.3,2140,10436,1973,1695,85.9,1312,6136,1138,1084,95.3,578,3201,644,437,67.9,250,1099,191,174,91.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MN,MO,11/24/2000,2000-11,1564,4609,1467,714,48.7,743,1949,680,355,52.2,519,1627,487,244,50.1,302,1033,300,115,38.3,187,590,187,97,51.9,N,361,877,326,86,26.4,171,370,157,37,23.6,111,290,87,20,23,79,217,82,29,35.4,32,83,24,2,8.3,978,2709,879,799,90.9,340,1061,446,421,94.4,569,1408,326,275,84.4,69,240,107,103,96.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,MO,MO,11/24/2000,2000-11,3518,11905,3404,1245,36.6,1073,3496,1037,562,54.2,1366,4495,1310,399,30.5,1079,3914,1057,284,26.9,506,1601,492,166,33.7,Y,41,79,45,18,40,9,21,15,6,40,16,30,14,5,35.7,16,28,16,7,43.8,1,4,3,1,33.3,1086,2841,1241,1080,87,709,1763,796,741,93.1,229,740,305,216,70.8,148,338,140,123,87.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,MS,MO,11/24/2000,2000-11,3031,8929,2635,798,30.3,681,2011,595,249,41.8,1420,4131,1228,363,29.6,930,2787,812,186,22.9,718,1933,615,193,31.4,N,901,1308,911,93,10.2,222,355,235,37,15.7,327,483,326,31,9.5,352,470,350,25,7.1,115,184,102,9,8.8,168,1981,1135,986,86.9,26,698,483,449,93,129,1101,512,406,79.3,13,182,140,131,93.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,MT,MO,11/24/2000,2000-11,400,1238,383,108,28.2,144,439,132,50,37.9,147,463,154,43,27.9,109,336,97,15,15.5,50,136,44,18,40.9,N,174,370,145,17,11.7,68,134,54,11,20.4,51,108,44,2,4.5,55,128,47,4,8.5,12,18,6,0,0,172,574,157,133,84.7,108,346,98,87,88.8,37,145,43,32,74.4,27,83,16,14,87.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,NC,MO,11/24/2000,2000-11,5256,20206,4392,1532,34.9,1789,6803,1456,618,42.4,1882,7302,1608,577,35.9,1585,6101,1328,337,25.4,872,3404,784,310,39.5,N,1789,5025,1579,207,13.1,714,2023,667,98,14.7,482,1261,326,48,14.7,593,1741,586,61,10.4,136,304,97,15,15.5,2074,6298,1605,1433,89.3,1324,3437,965,919,95.2,561,2356,516,399,77.3,189,505,124,115,92.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,ND,MO,11/24/2000,2000-11,215,658,170,67,39.4,94,251,72,38,52.8,65,213,55,20,36.4,56,194,43,9,20.9,25,83,22,11,50,N,43,140,60,8,13.3,20,60,20,6,30,4,27,16,0,0,19,53,24,2,8.3,0,10,3,0,0,62,220,82,72,87.8,38,135,55,50,90.9,17,63,18,14,77.8,7,22,9,8,88.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,NE,MO,11/24/2000,2000-11,817,2536,901,362,40.2,260,810,322,180,55.9,275,862,274,98,35.8,282,864,305,84,27.5,115,382,110,46,41.8,N,172,435,223,34,15.2,47,132,66,12,18.2,50,116,62,9,14.5,75,187,95,13,13.7,8,28,18,3,16.7,325,737,179,148,82.7,205,410,96,86,89.6,66,211,65,47,72.3,54,116,18,15,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,NH,MO,11/24/2000,2000-11,396,2180,393,272,69.2,207,1132,195,136,69.7,103,546,115,91,79.1,86,502,83,45,54.2,44,176,45,35,77.8,Y,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,148,563,250,237,94.8,94,400,193,187,96.9,41,107,36,31,86.1,13,56,21,19,90.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NJ,MO,11/24/2000,2000-11,16114,15259,2642,1293,48.9,5751,5411,1053,590,56,7300,6910,1079,493,45.7,3063,2938,510,210,41.2,2707,2561,365,178,48.8,N,3504,3275,637,135,21.2,1446,1339,296,62,20.9,1192,1114,206,52,25.2,866,822,135,21,15.6,279,256,55,18,32.7,10986,10286,737,575,78,5927,5440,370,322,87,4142,3989,307,201,65.5,917,857,60,52,86.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,NM,MO,11/24/2000,2000-11,1117,4156,947,355,37.5,282,967,271,117,43.2,518,1980,426,164,38.5,317,1209,250,74,29.6,151,597,140,69,49.3,N,249,606,298,50,16.8,91,180,77,11,14.3,78,224,116,21,18.1,80,202,105,18,17.1,16,43,23,4,17.4,141,1506,242,204,84.3,99,937,144,133,92.4,28,356,69,43,62.3,14,213,29,28,96.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,NV,MO,11/24/2000,2000-11,883,3626,715,398,55.7,281,1184,230,152,66.1,344,1374,273,146,53.5,258,1068,212,100,47.2,117,410,99,59,59.6,N,120,493,131,47,35.9,42,160,43,19,44.2,33,146,42,11,26.2,45,187,46,17,37,6,26,8,2,25,287,1724,302,268,88.7,221,1110,173,161,93.1,36,442,106,85,80.2,30,172,23,22,95.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NY,MO,11/24/2000,2000-11,10450,35853,10906,4356,39.9,3618,11263,3513,1635,46.5,5334,19547,5859,2216,37.8,1498,5043,1534,505,32.9,1698,6298,1744,647,37.1,Y,5781,8739,5598,508,9.1,1895,2649,1738,159,9.1,2911,4633,2889,281,9.7,975,1457,971,68,7,224,536,186,25,13.4,5837,24849,4851,4288,88.4,2695,12248,2545,2380,93.5,2677,10739,1890,1525,80.7,465,1862,416,383,92.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,OH,MO,11/24/2000,2000-11,6212,28015,5881,2028,34.5,2019,8867,1992,843,42.3,2802,12620,2552,795,31.2,1391,6528,1337,390,29.2,1155,5036,1036,363,35,N,1580,5578,1441,238,16.5,663,2185,590,117,19.8,524,1971,510,65,12.7,393,1422,341,56,16.4,126,577,140,19,13.6,2773,9957,2787,2294,82.3,884,4386,1557,1417,91,1713,4772,977,656,67.1,176,799,253,221,87.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,OK,MO,11/24/2000,2000-11,1905,8049,1958,649,33.1,647,2887,755,272,36,814,3259,775,263,33.9,444,1903,428,114,26.6,331,1170,291,117,40.2,N,557,919,550,62,11.3,260,407,238,27,11.3,154,273,173,20,11.6,143,239,139,15,10.8,30,57,33,5,15.2,440,1942,762,661,86.7,189,863,352,327,92.9,219,919,348,277,79.6,32,160,62,57,91.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,OR,MO,11/24/2000,2000-11,1799,6709,1501,632,42.1,641,2356,512,278,54.3,592,2272,549,220,40.1,566,2081,440,134,30.5,217,638,173,93,53.8,N,444,1650,363,75,20.7,156,565,132,31,23.5,136,484,115,21,18.3,152,601,116,23,19.8,18,55,15,5,33.3,351,1876,717,664,92.6,200,1111,422,392,92.9,107,514,197,180,91.4,44,251,98,92,93.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,PA,MO,11/24/2000,2000-11,6742,24081,7007,3517,50.2,2226,6923,2315,1381,59.7,3041,11617,3275,1556,47.5,1475,5541,1417,580,40.9,1152,3918,1101,593,53.9,Y,77,337,155,49,31.6,34,111,65,24,36.9,22,139,56,16,28.6,21,87,34,9,26.5,4,18,9,2,22.2,2260,5735,2491,2249,90.3,1650,3543,1473,1422,96.5,330,1475,782,601,76.9,280,717,236,226,95.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,PR,MO,11/24/2000,2000-11,1320,6974,1113,384,34.5,1311,6961,1113,384,34.5,9,13,0,0,0,0,0,0,0,0,2,0,0,0,0,N,519,2039,564,76,13.5,518,2036,564,76,13.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,832,3899,690,664,96.2,832,3899,690,664,96.2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,RI,MO,11/24/2000,2000-11,562,1794,546,270,49.5,266,706,235,121,51.5,225,832,247,125,50.6,71,256,64,24,37.5,83,292,104,56,53.8,N,180,493,191,43,22.5,84,223,103,19,18.4,62,168,65,19,29.2,34,102,23,5,21.7,7,27,15,4,26.7,159,610,226,208,92,56,277,117,111,94.9,83,243,78,67,85.9,20,90,31,30,96.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,SC,MO,11/24/2000,2000-11,2772,10309,2694,930,34.5,909,3267,922,382,41.4,1145,4183,1004,323,32.2,718,2859,768,225,29.3,556,1898,448,159,35.5,N,882,4489,644,130,20.2,392,1914,281,61,21.7,188,970,172,30,17.4,302,1605,191,39,20.4,54,193,55,3,5.5,1169,3641,1024,864,84.4,706,1875,441,391,88.7,369,1506,506,403,79.6,94,260,77,70,90.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,SD,MO,11/24/2000,2000-11,376,1224,329,115,35,124,394,103,44,42.7,139,447,125,48,38.4,113,383,101,23,22.8,64,184,47,17,36.2,N,107,209,117,10,8.5,45,77,41,5,12.2,24,59,30,3,10,38,73,46,2,4.3,7,14,8,1,12.5,224,822,45,28,62.2,134,434,16,14,87.5,49,274,27,12,44.4,41,114,2,2,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,TN,MO,11/24/2000,2000-11,4153,10517,3999,1034,25.9,1126,2753,1137,338,29.7,1710,4248,1610,471,29.3,1317,3516,1252,225,18,772,1685,702,251,35.8,N,1477,2306,1404,124,8.8,530,809,480,42,8.8,372,602,376,35,9.3,575,895,548,47,8.6,91,145,82,12,14.6,1350,3066,1675,1353,80.8,741,1479,830,716,86.3,472,1299,693,510,73.6,137,288,152,127,83.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,TX,MO,11/24/2000,2000-11,9529,39768,8658,3050,35.2,2605,10679,2440,903,37,4324,18044,3893,1497,38.5,2600,11045,2325,650,28,1528,5705,1348,604,44.8,N,2650,8709,2793,427,15.3,876,2849,947,132,13.9,910,3084,920,158,17.2,864,2776,926,137,14.8,184,609,168,14,8.3,1501,5651,3389,2839,83.8,719,2626,1633,1435,87.9,593,2464,1396,1081,77.4,189,561,360,323,89.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,UT,MO,11/24/2000,2000-11,697,2325,655,252,38.5,288,937,292,101,34.6,220,752,211,108,51.2,189,636,152,43,28.3,91,285,87,59,67.8,N,227,623,176,25,14.2,98,275,74,11,14.9,59,153,46,8,17.4,70,195,56,6,10.7,10,23,7,3,42.9,307,975,220,177,80.5,178,537,117,96,82.1,98,358,89,69,77.5,31,80,14,12,85.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,VA,MO,11/24/2000,2000-11,3042,7292,3486,1339,38.4,1113,2471,1281,566,44.2,1161,2920,1345,541,40.2,768,1901,860,232,27,552,1306,594,235,39.6,N,865,1299,967,132,13.7,383,540,415,61,14.7,210,322,247,32,13,272,437,305,39,12.8,63,89,74,7,9.5,1263,4742,1036,894,86.3,517,2154,554,516,93.1,655,2262,397,302,76.1,91,326,85,76,89.4,,,,,,,,,,,,,,
